DATE,SHOPPER_ID,SHOPPER_BASKET,STORE_ID,ZIP_CODE,MANU_ID,BRAND_ID,SUB_BRAND_ID,PRODUCT,SPECIES,FOOD_TYPE,BASE_PRICE,PRICE,PROMO_FLAG,UNITS,PRICE_TIER,PACKAGE_SIZE,FEEDING_PHILOSOPHY,NATURAL_CLAIM,TEXTURE_FORMAT,LIFESTAGE
2019-07-04,2857043,2857043A_20053487,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX MEATY,7500063471,CAT,WET,0.57,0.43,1,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-07-04,2857043,2857043A_20053487,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX TASTY,7500086696,CAT,WET,0.57,0.51,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ALL LIFE STAGES
2019-07-04,2857043,2857043A_20053487,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX MEATY,7500063291,CAT,WET,0.57,0.57,0,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-07-04,2857043,2857043A_20053487,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX TASTY,7500086694,CAT,WET,0.57,0.43,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-07-26,2857043,2857043A_34934074,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500086879,CAT,WET,13.5,13.5,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-08-07,2857043,2857043A_49234837,99,15131,NUTRIWISE INC,NIBBLES,NIBBLES TASTY BITS,2670020460,DOG,DRY,6.98,6.98,0,1,MAINSTREAM,0 - 3.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2019-08-07,2857043,2857043A_49234837,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500086699,CAT,WET,13.48,13.48,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-09-13,2857043,2857043A_23422850,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500086879,CAT,WET,13.57,13.57,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2019-09-25,2857043,2857043A_19666376,33,15132,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500086879,CAT,WET,13.57,13.57,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-02-12,2857043,2857043A_22555423,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500043886,CAT,WET,16.99,12.74,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-02-27,2857043,2857043A_33064123,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063051,CAT,WET,12.99,12.99,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-02-27,2857043,2857043A_33064123,99,15131,NUTRIWISE INC,NIBBLES,NIBBLES TASTY BITS,2670020460,DOG,DRY,6.98,6.98,0,1,MAINSTREAM,0 - 3.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2020-03-11,2857043,2857043A_41701831,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063051,CAT,WET,12.99,12.99,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-03-11,2857043,2857043A_41701831,99,15131,NUTRIWISE INC,NIBBLES,NIBBLES TASTY BITS,2670020460,DOG,DRY,6.99,5.24,1,1,MAINSTREAM,0 - 3.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2020-04-25,2857043,2857043A_10413037,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063051,CAT,WET,12.99,12.99,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063486,CAT,WET,0.55,0.41,1,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063276,CAT,WET,0.55,0.5,1,4,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063501,CAT,WET,0.55,0.41,1,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063846,CAT,WET,0.55,0.5,1,4,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063066,CAT,WET,0.55,0.5,1,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063666,CAT,WET,0.55,0.41,1,4,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-11,2857043,2857043A_16087410,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063741,CAT,WET,0.55,0.41,1,4,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2020-05-28,2857043,2857043A_16040427,99,15131,NUTRIWISE INC,LICKMIX,LICKMIX PATE,7500063051,CAT,WET,12.99,12.99,0,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ADULT
2020-07-09,2857043,2857043A_18123457,99,15131,NUTRIWISE INC,NIBBLES,NIBBLES TASTY BITS,2670020460,DOG,DRY,6.99,6.99,0,1,MAINSTREAM,0 - 3.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2022-08-21,2857043,2857043A_10245879,99,15131,NUTRIWISE INC,WHOLES FELINE,WHOLES FELINE NATURALS,2670016983,CAT,DRY,7.99,7.99,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,ALL LIFE STAGES
2020-06-26,2857045,2857045A_35350362,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500015552,CAT,WET,0.55,0.41,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ALL LIFE STAGES
2020-07-05,2857045,2857045A_41133420,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAUCED,7500075431,CAT,WET,0.79,0.79,0,1,PREMIUM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-19,2857045,2857045A_31876760,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500085797,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-19,2857045,2857045A_31876760,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086093,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-19,2857045,2857045A_31876760,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500015063,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-19,2857045,2857045A_31876760,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX GRAVY,7500044000,CAT,WET,0.55,0.28,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-29,2857045,2857045A_49231110,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX GRAVY,7500044003,CAT,WET,0.55,0.41,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-29,2857045,2857045A_49231110,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX GRAVY,7500044000,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-29,2857045,2857045A_49231110,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086093,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-11-29,2857045,2857045A_49231110,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500015552,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ALL LIFE STAGES
2020-12-01,2857045,2857045A_14618554,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086115,CAT,WET,0.55,0.55,0,2,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-01,2857045,2857045A_14618554,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX MEATY,7500063081,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-01,2857045,2857045A_14618554,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500025527,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-01,2857045,2857045A_14618554,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086093,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500086985,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ALL LIFE STAGES
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500025524,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX GRAVY,7500044000,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500086988,CAT,WET,0.55,0.41,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX SAVORY,7500085797,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-12-19,2857045,2857045A_32508200,380,44147,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500015066,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-02-17,2857045,2857045A_10004604,304,44133,EPICUREAN,MEOW BITE,MEOW BITE FISH,124391175858,CAT,WET,6.99,6.99,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-01,2857045,2857045A_46264925,304,44133,EPICUREAN,MEOW BITE,MEOW BITE ORIGINAL,124391100933,CAT,WET,6.99,6.99,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT B&B,NON NATURAL,LOAF/PATE,ALL LIFE STAGES
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX WILD,7500081497,CAT,WET,0.69,0.69,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAUCED,7500075434,CAT,WET,0.79,0.79,0,1,PREMIUM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAUCED,7500075437,CAT,WET,0.79,0.79,0,1,PREMIUM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX WILD,7500081491,CAT,WET,0.69,0.52,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500015063,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX GRAVY,7500043994,CAT,WET,0.55,0.55,0,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-29,2857045,2857045A_44953594,304,44133,NUTRIWISE INC,LICKMIX,LICKMIX SAUCED,7500075431,CAT,WET,0.79,0.79,0,1,PREMIUM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-05-17,2857045,2857045A_43199530,304,44133,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017127,CAT,WET,0.85,0.85,0,3,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-05-19,2857045,2857045A_41251105,304,44133,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500006090,CAT,WET,0.65,0.65,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2021-05-26,2857045,2857045A_18189204,304,44133,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017127,CAT,WET,0.85,0.85,0,4,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-06-05,2857045,2857045A_17510277,304,44133,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017132,CAT,WET,0.85,0.85,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-06-05,2857045,2857045A_17510277,304,44133,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017127,CAT,WET,0.85,0.85,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-06-05,2857045,2857045A_17510277,304,44133,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017123,CAT,WET,0.85,0.85,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-03-28,2857045,2857045A_34863196,305,44134,NUTRIWISE INC,WHOLES FELINE,WHOLES FELINE GENTLE,2670024950,CAT,DRY,17.99,17.99,0,1,MAINSTREAM,13.0 - 16.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,ADULT
2020-02-22,2857048,2857048A_49196541,2649,43147,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS DISH,10678501454,DOG,WET,1,0.5,1,1,ULTRA PREMIUM,CRTN LRG 11.0-19.9OZ,WET DOG CULINRY RCPS,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2019-08-31,2857052,2857052A_27334137,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.87,0.87,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2019-08-31,2857052,2857052A_27334137,97,16001,MARS,CESAR,CESAR FILETS IN GRAVY,3465019812,DOG,WET,0.87,0.87,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2019-08-31,2857052,2857052A_27334137,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.87,0.87,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2019-08-31,2857052,2857052A_27334137,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.88,0.88,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2019-12-10,2857052,2857052A_17894266,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.9,0.81,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2019-12-10,2857052,2857052A_17894266,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.9,0.81,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-04-25,2857052,2857052A_25579164,97,16001,MARS,CESAR,CESAR FILETS IN GRAVY,3465019812,DOG,WET,0.93,0.93,0,4,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2020-05-18,2857052,2857052A_30656746,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-05-18,2857052,2857052A_30656746,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.94,0.94,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-05-18,2857052,2857052A_30656746,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-31,2857052,2857052A_27384116,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.85,0.43,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-31,2857052,2857052A_27384116,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.85,0.64,1,2,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-31,2857052,2857052A_27384116,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465015404,DOG,WET,0.85,0.77,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.85,0.64,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,0.85,0.77,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465017999,DOG,WET,0.85,0.64,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465015404,DOG,WET,0.85,0.64,1,2,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.85,0.64,1,2,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-07,2857052,2857052A_33541233,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.85,0.77,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-02,2857052,2857052A_14532353,111,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.85,0.85,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-02,2857052,2857052A_14532353,111,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.85,0.43,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-02,2857052,2857052A_14532353,111,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.85,0.64,1,2,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-02,2857052,2857052A_14532353,111,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,0.85,0.77,1,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-14,2857052,2857052A_21016578,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-14,2857052,2857052A_21016578,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-14,2857052,2857052A_21016578,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-09-14,2857052,2857052A_21016578,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,0.95,0.95,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-01-31,2857052,2857052A_16167344,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002108,DOG,WET,1,1,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-01-31,2857052,2857052A_16167344,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,1,1,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2022-09-20,2857052,2857052A_10439138,97,16001,MARS,CESAR,CESAR CANINE CUISINE,3465015404,DOG,WET,1.48,1.48,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-02-02,2857054,2857054A_25967784,295,44145,EPICUREAN,MEOW BITE,MEOW BITE ORIGINAL,124391177063,CAT,DRY,4.46,4.01,1,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2021-10-20,2857054,2857054A_27273908,295,44145,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE TRUE,2670026616,DOG,DRY,26.73,26.73,0,1,SUPER PREMIUM,10 - 13.9 LBS,DRY DOG ANCESTRAL,NATURAL,KIBBLE PLS MEAT,ADULT
2022-03-06,2857054,2857054A_24840865,295,44145,EPICUREAN,MEOW BITE,MEOW BITE ORIGINAL,124391177063,CAT,DRY,5.69,5.69,0,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2022-03-06,2857054,2857054A_24840865,295,44145,NUTRIWISE INC,NIBBLES,NIBBLES HEALTHY,2670027666,DOG,DRY,17.99,17.99,0,1,MAINSTREAM,14 - 19.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2022-04-02,2857054,2857054A_45854479,295,44145,NUTRIWISE INC,NIBBLES,NIBBLES HEALTHY,2670027666,DOG,DRY,17.99,17.99,0,1,MAINSTREAM,14 - 19.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2022-04-25,2857054,2857054A_48693996,295,44145,NUTRIWISE INC,NIBBLES,NIBBLES HEALTHY,2670027666,DOG,DRY,17.99,16.19,1,1,MAINSTREAM,14 - 19.9 LBS,DRY DOG CULINRY RCPS,NON NATURAL,KIBBLE,ADULT
2019-09-16,2857055,2857055A_35206496,9,15102,NUTRIWISE INC,FISH STIX,FISH STIX DRY,7500069450,CAT,DRY,8.49,8.49,0,1,SUPER PREMIUM,2.0 - 5.9 LBS,DRY CAT CULINRY RCPS,NON NATURAL,KIBBLE,UNSPECIFIED
2021-11-08,2857060,2857060A_27302538,90,15218,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS CORE,10678500900,DOG,DRY,18.99,18.99,0,1,PREMIUM,14 - 19.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
